	data	DCR
2020-11-30 06:30:00	[['003550', 70755.0, 71038.0, 66693.0, 66693.0, 1176464.0, 41, 2773090.0, 38677.0], ['066570', 87800.0, 87900.0, 85500.0, 85500.0, 1428395.0, 34, 2932800.0, 25800.0], ['005930', 68400.0, 68600.0, 66700.0, 66700.0, 43811016.0, 40, 2676400.0, 8400.0], ['035720', 74865.0, 75066.0, 73862.0, 73863.0, 544990.0, 78, 5776019.0, 14705.0]]	0.42
2020-12-01 06:30:00	[['003550', 67732.0, 68866.0, 67732.0, 68583.0, 466949.0, 41, 2850580.0, 38677.0], ['066570', 86100.0, 86500.0, 85500.0, 86000.0, 693134.0, 34, 2949800.0, 25800.0], ['005930', 67100.0, 68300.0, 67100.0, 67800.0, 22327173.0, 40, 2720400.0, 8400.0], ['035720', 74164.0, 75268.0, 74064.0, 75168.0, 452723.0, 78, 5877809.0, 14705.0]]	0.44
2020-12-02 06:30:00	[['003550', 68960.0, 69338.0, 68488.0, 69244.0, 496930.0, 41, 2877681.0, 38677.0], ['066570', 86300.0, 86300.0, 85500.0, 85900.0, 818536.0, 0, 2949800.0, 2949800.0], ['005930', 68400.0, 69900.0, 68300.0, 69500.0, 29703942.0, 40, 2788400.0, 8400.0], ['035720', 75369.0, 75369.0, 74465.0, 74867.0, 440500.0, 78, 5854331.0, 14705.0]]	0.45
2020-12-03 06:30:00	[['003550', 69054.0, 69243.0, 68488.0, 69244.0, 538833.0, 0, 2877681.0, 2877681.0], ['066570', 86800.0, 90300.0, 86600.0, 90300.0, 2391369.0, 0, 2949800.0, 2949800.0], ['005930', 70100.0, 70500.0, 69300.0, 69700.0, 23677989.0, 40, 2796400.0, 8400.0], ['035720', 74867.0, 75068.0, 74064.0, 75068.0, 464371.0, 78, 5870009.0, 14705.0]]	0.45
2020-12-04 06:30:00	[['003550', 69243.0, 70471.0, 68960.0, 70000.0, 791297.0, 0, 2877681.0, 2877681.0], ['066570', 90000.0, 91500.0, 89100.0, 90500.0, 1763876.0, 0, 2949800.0, 2949800.0], ['005930', 70400.0, 72100.0, 70100.0, 71500.0, 28130533.0, 40, 2868400.0, 8400.0], ['035720', 75068.0, 78781.0, 74465.0, 78179.0, 1561745.0, 78, 6112667.0, 14705.0]]	0.48
2020-12-07 06:30:00	[['003550', 70188.0, 70566.0, 69338.0, 70566.0, 407588.0, 0, 2877681.0, 2877681.0], ['066570', 92000.0, 92200.0, 89000.0, 89200.0, 1278901.0, 32, 2908200.0, 53800.0], ['005930', 72400.0, 73500.0, 71900.0, 72900.0, 28490496.0, 40, 2924400.0, 8400.0], ['035720', 79281.0, 79281.0, 76371.0, 77275.0, 894743.0, 78, 6042155.0, 14705.0]]	0.48
2020-12-08 06:30:00	[['003550', 71133.0, 71227.0, 70283.0, 70850.0, 442942.0, 0, 2877681.0, 2877681.0], ['066570', 91000.0, 96500.0, 90900.0, 95000.0, 4702429.0, 32, 3093800.0, 53800.0], ['005930', 72200.0, 72900.0, 71600.0, 71700.0, 25000338.0, 40, 2876400.0, 8400.0], ['035720', 77777.0, 77878.0, 75068.0, 75168.0, 768600.0, 78, 5877809.0, 14705.0]]	0.47
2020-12-09 06:30:00	[['003550', 70849.0, 73022.0, 70849.0, 72739.0, 510984.0, 0, 2877681.0, 2877681.0], ['066570', 96800.0, 98000.0, 95000.0, 96200.0, 2114941.0, 32, 3132200.0, 53800.0], ['005930', 72100.0, 73900.0, 72000.0, 73900.0, 24077996.0, 40, 2964400.0, 8400.0], ['035720', 75267.0, 75868.0, 74866.0, 75268.0, 579905.0, 78, 5885609.0, 14705.0]]	0.49
2020-12-10 06:30:00	[['003550', 72739.0, 72739.0, 70944.0, 71606.0, 587440.0, 0, 2877681.0, 2877681.0], ['066570', 95100.0, 95800.0, 93800.0, 95400.0, 1691356.0, 32, 3106600.0, 53800.0], ['005930', 72700.0, 73800.0, 72500.0, 72900.0, 39882928.0, 40, 2924400.0, 8400.0], ['035720', 74464.0, 75868.0, 73762.0, 74365.0, 818557.0, 78, 5815175.0, 14705.0]]	0.47
2020-12-11 06:30:00	[['003550', 71888.0, 74533.0, 71794.0, 73589.0, 644502.0, 40, 2957001.0, 13441.0], ['066570', 96100.0, 97100.0, 94900.0, 95800.0, 1013826.0, 32, 3119400.0, 53800.0], ['005930', 73500.0, 73800.0, 73100.0, 73400.0, 18486672.0, 40, 2944400.0, 8400.0], ['035720', 75068.0, 76272.0, 74867.0, 75168.0, 438405.0, 78, 5877809.0, 14705.0]]	0.49
2020-12-14 06:30:00	[['003550', 73589.0, 74345.0, 72833.0, 72834.0, 454209.0, 40, 2926801.0, 13441.0], ['066570', 95400.0, 95700.0, 94000.0, 95000.0, 1013069.0, 32, 3093800.0, 53800.0], ['005930', 73600.0, 74500.0, 73200.0, 73800.0, 21510415.0, 40, 2960400.0, 8400.0], ['035720', 75567.0, 76471.0, 74766.0, 74967.0, 480288.0, 78, 5862131.0, 14705.0]]	0.48
2020-12-15 06:30:00	[['003550', 72739.0, 73967.0, 72266.0, 73684.0, 408055.0, 40, 2960801.0, 13441.0], ['066570', 94500.0, 94900.0, 93000.0, 93400.0, 1094196.0, 32, 3042600.0, 53800.0], ['005930', 73800.0, 74100.0, 73300.0, 73800.0, 20863671.0, 40, 2960400.0, 8400.0], ['035720', 74965.0, 75367.0, 74063.0, 74465.0, 393157.0, 78, 5822975.0, 14705.0]]	0.48
2020-12-16 06:30:00	[['003550', 75006.0, 75006.0, 74061.0, 74534.0, 519388.0, 40, 2994801.0, 13441.0], ['066570', 94200.0, 97500.0, 94200.0, 97300.0, 1785477.0, 32, 3167400.0, 53800.0], ['005930', 74100.0, 74500.0, 73400.0, 73800.0, 17512081.0, 40, 2960400.0, 8400.0], ['035720', 74966.0, 75266.0, 74464.0, 74666.0, 269253.0, 78, 5838653.0, 14705.0]]	0.5
2020-12-17 06:30:00	[['003550', 74628.0, 74628.0, 73589.0, 73967.0, 304806.0, 40, 2972121.0, 13441.0], ['066570', 97000.0, 97800.0, 96000.0, 96900.0, 1038351.0, 32, 3154600.0, 53800.0], ['005930', 73400.0, 73700.0, 72600.0, 73300.0, 24293214.0, 40, 2940400.0, 8400.0], ['035720', 75066.0, 75066.0, 73963.0, 74064.0, 455131.0, 0, 5838653.0, 5838653.0]]	0.49
2020-12-18 06:30:00	[['003550', 73778.0, 74533.0, 73683.0, 74156.0, 395261.0, 40, 2979681.0, 13441.0], ['066570', 97300.0, 97400.0, 95700.0, 95800.0, 835663.0, 32, 3119400.0, 53800.0], ['005930', 73300.0, 73700.0, 73000.0, 73000.0, 17613029.0, 40, 2928400.0, 8400.0], ['035720', 74064.0, 74164.0, 73362.0, 73663.0, 427433.0, 0, 5838653.0, 5838653.0]]	0.49
2020-12-21 06:30:00	[['003550', 74061.0, 74439.0, 73116.0, 74251.0, 506004.0, 40, 2983481.0, 13441.0], ['066570', 95800.0, 95900.0, 93600.0, 94900.0, 946927.0, 32, 3090600.0, 53800.0], ['005930', 73100.0, 73400.0, 72000.0, 73000.0, 20367355.0, 40, 2928400.0, 8400.0], ['035720', 73663.0, 76272.0, 73663.0, 76172.0, 819879.0, 0, 5838653.0, 5838653.0]]	0.48
2020-12-22 06:30:00	[['003550', 74439.0, 75006.0, 73683.0, 73967.0, 425319.0, 40, 2972121.0, 13441.0], ['066570', 94600.0, 94700.0, 91800.0, 92200.0, 943385.0, 32, 3004200.0, 53800.0], ['005930', 72500.0, 73200.0, 72100.0, 72300.0, 16304910.0, 40, 2900400.0, 8400.0], ['035720', 76270.0, 78177.0, 75368.0, 75469.0, 876516.0, 0, 5838653.0, 5838653.0]]	0.47
2020-12-23 06:30:00	[['003550', 74533.0, 92293.0, 73116.0, 81619.0, 7758366.0, 40, 3278201.0, 13441.0], ['066570', 92700.0, 119500.0, 91100.0, 119500.0, 16565841.0, 32, 3877800.0, 53800.0], ['005930', 72400.0, 74000.0, 72300.0, 73900.0, 19411326.0, 40, 2964400.0, 8400.0], ['035720', 76471.0, 77374.0, 75669.0, 75770.0, 629952.0, 0, 5838653.0, 5838653.0]]	0.6
2020-12-24 06:30:00	[['003550', 83697.0, 84641.0, 76801.0, 80296.0, 1473751.0, 40, 3225281.0, 13441.0], ['066570', 125000.0, 128500.0, 110500.0, 112000.0, 11918248.0, 32, 3637800.0, 53800.0], ['005930', 74100.0, 78800.0, 74000.0, 77800.0, 32502870.0, 40, 3120400.0, 8400.0], ['035720', 75971.0, 76272.0, 74666.0, 75068.0, 465132.0, 0, 5838653.0, 5838653.0]]	0.58
2020-12-28 06:30:00	[['003550', 81146.0, 85586.0, 80390.0, 82753.0, 1378259.0, 40, 3323561.0, 13441.0], ['066570', 114500.0, 136500.0, 113000.0, 124500.0, 21982050.0, 32, 4037800.0, 53800.0], ['005930', 79000.0, 80100.0, 78200.0, 78700.0, 40085044.0, 40, 3156400.0, 8400.0], ['035720', 75168.0, 75670.0, 74164.0, 74867.0, 646464.0, 77, 5823176.0, 58417.0]]	0.63
2020-12-29 06:30:00	[['003550', 82185.0, 83319.0, 80390.0, 81241.0, 659811.0, 40, 3263081.0, 13441.0], ['066570', 127500.0, 134500.0, 125000.0, 131500.0, 7476122.0, 32, 4261800.0, 53800.0], ['005930', 78800.0, 78900.0, 77300.0, 78300.0, 30339449.0, 40, 3140400.0, 8400.0], ['035720', 76472.0, 77375.0, 75869.0, 77175.0, 857404.0, 77, 6000892.0, 58417.0]]	0.67
2020-12-30 06:30:00	[['003550', 81241.0, 83413.0, 79918.0, 82658.0, 569772.0, 40, 3319761.0, 13441.0], ['066570', 128000.0, 136000.0, 128000.0, 135000.0, 1533422.0, 32, 4373800.0, 53800.0], ['005930', 77400.0, 81300.0, 77300.0, 81000.0, 29417421.0, 40, 3248400.0, 8400.0], ['035720', 77175.0, 79082.0, 76974.0, 78179.0, 813142.0, 77, 6078200.0, 58417.0]]	0.7
2021-01-04 06:30:00	[['003550', 83130.0, 96828.0, 82091.0, 91538.0, 2269706.0, 40, 3674961.0, 13441.0], ['066570', 136500.0, 144000.0, 136500.0, 142000.0, 1868234.0, 32, 4597800.0, 53800.0], ['005930', 81000.0, 84400.0, 80200.0, 83000.0, 38655276.0, 40, 3328400.0, 8400.0], ['035720', 78680.0, 79583.0, 77375.0, 79483.0, 853740.0, 77, 6178608.0, 58417.0]]	0.78
2021-01-05 06:30:00	[['003550', 90026.0, 93238.0, 89270.0, 92860.0, 992337.0, 40, 3727841.0, 13441.0], ['066570', 139000.0, 140000.0, 137000.0, 140000.0, 1602818.0, 32, 4533800.0, 53800.0], ['005930', 81600.0, 83900.0, 81600.0, 83900.0, 35335669.0, 40, 3364400.0, 8400.0], ['035720', 78880.0, 79381.0, 77676.0, 78881.0, 748559.0, 77, 6132254.0, 58417.0]]	0.78
2021-01-06 06:30:00	[['003550', 93710.0, 94938.0, 90971.0, 91916.0, 975477.0, 40, 3690081.0, 13441.0], ['066570', 148500.0, 150500.0, 137000.0, 137500.0, 5283488.0, 32, 4453800.0, 53800.0], ['005930', 83300.0, 84500.0, 82100.0, 82200.0, 42089013.0, 40, 3296400.0, 8400.0], ['035720', 79282.0, 82291.0, 79181.0, 79383.0, 1435715.0, 77, 6170908.0, 58417.0]]	0.76
2021-01-07 06:30:00	[['003550', 92860.0, 112415.0, 92577.0, 101551.0, 3425106.0, 40, 4075481.0, 13441.0], ['066570', 139500.0, 155000.0, 137000.0, 150000.0, 9782722.0, 32, 4853800.0, 53800.0], ['005930', 82800.0, 84200.0, 82700.0, 82900.0, 32644642.0, 40, 3324400.0, 8400.0], ['035720', 80687.0, 80987.0, 78880.0, 80788.0, 775191.0, 77, 6279093.0, 58417.0]]	0.85
2021-01-08 06:30:00	[['003550', 101551.0, 105802.0, 96828.0, 99662.0, 1765225.0, 40, 3999921.0, 13441.0], ['066570', 145000.0, 151000.0, 140500.0, 147500.0, 9472733.0, 32, 4773800.0, 53800.0], ['005930', 83300.0, 90000.0, 83000.0, 88800.0, 59013307.0, 40, 3560400.0, 8400.0], ['035720', 82896.0, 87512.0, 81189.0, 87111.0, 2466715.0, 77, 6765964.0, 58417.0]]	0.91
2021-01-11 06:30:00	[['003550', 98717.0, 100606.0, 93616.0, 97300.0, 1480190.0, 40, 3905441.0, 13441.0], ['066570', 148500.0, 152000.0, 138000.0, 142000.0, 6584433.0, 32, 4597800.0, 53800.0], ['005930', 90000.0, 96800.0, 89500.0, 91000.0, 90306177.0, 40, 3648400.0, 8400.0], ['035720', 88515.0, 92929.0, 86106.0, 90924.0, 3157747.0, 77, 7059565.0, 58417.0]]	0.92
2021-01-12 06:30:00	[['003550', 94466.0, 98245.0, 93805.0, 96356.0, 1051249.0, 40, 3867681.0, 13441.0], ['066570', 140500.0, 147500.0, 135000.0, 138500.0, 4585235.0, 32, 4485800.0, 53800.0], ['005930', 90300.0, 91400.0, 87800.0, 90600.0, 48682416.0, 40, 3632400.0, 8400.0], ['035720', 89518.0, 92327.0, 86909.0, 91827.0, 1577872.0, 77, 7129096.0, 58417.0]]	0.91
2021-01-13 06:30:00	[['003550', 96355.0, 99189.0, 94938.0, 97773.0, 711052.0, 40, 3924361.0, 13441.0], ['066570', 141000.0, 143500.0, 137000.0, 140000.0, 2589622.0, 32, 4533800.0, 53800.0], ['005930', 89800.0, 91200.0, 89100.0, 89700.0, 36068848.0, 40, 3596400.0, 8400.0], ['035720', 92026.0, 92729.0, 90221.0, 91225.0, 806402.0, 77, 7082742.0, 58417.0]]	0.91
2021-01-14 06:30:00	[['003550', 96828.0, 103440.0, 96355.0, 102496.0, 1006769.0, 40, 4113281.0, 13441.0], ['066570', 138500.0, 150500.0, 138500.0, 147000.0, 5618859.0, 32, 4757800.0, 53800.0], ['005930', 88700.0, 90000.0, 88700.0, 89700.0, 26393970.0, 40, 3596400.0, 8400.0], ['035720', 91123.0, 92929.0, 90321.0, 90623.0, 802076.0, 77, 7036388.0, 58417.0]]	0.95
2021-01-15 06:30:00	[['003550', 102968.0, 103440.0, 99662.0, 100134.0, 727447.0, 40, 4018801.0, 13441.0], ['066570', 145500.0, 146000.0, 139500.0, 140000.0, 3051738.0, 32, 4533800.0, 53800.0], ['005930', 89800.0, 91800.0, 88000.0, 88000.0, 33431809.0, 40, 3528400.0, 8400.0], ['035720', 90722.0, 92127.0, 87611.0, 87813.0, 995726.0, 77, 6820018.0, 58417.0]]	0.89
2021-01-18 06:30:00	[['003550', 98717.0, 100134.0, 95411.0, 96356.0, 513881.0, 40, 3867681.0, 13441.0], ['066570', 141500.0, 145000.0, 138500.0, 139000.0, 2469549.0, 32, 4501800.0, 53800.0], ['005930', 86600.0, 87300.0, 84100.0, 85000.0, 43227951.0, 40, 3408400.0, 8400.0], ['035720', 87010.0, 88616.0, 85706.0, 85806.0, 839984.0, 77, 6665479.0, 58417.0]]	0.84
2021-01-19 06:30:00	[['003550', 96355.0, 100134.0, 94938.0, 97300.0, 534024.0, 40, 3905441.0, 13441.0], ['066570', 140000.0, 149500.0, 139000.0, 148000.0, 4114713.0, 32, 4789800.0, 53800.0], ['005930', 84500.0, 88000.0, 83600.0, 87000.0, 39895044.0, 40, 3488400.0, 8400.0], ['035720', 85906.0, 89218.0, 85906.0, 88315.0, 583997.0, 77, 6858672.0, 58417.0]]	0.9
2021-01-20 06:30:00	[['003550', 98717.0, 102496.0, 96355.0, 102496.0, 807210.0, 40, 4113281.0, 13441.0], ['066570', 148500.0, 167000.0, 146500.0, 167000.0, 10340439.0, 32, 5397800.0, 53800.0], ['005930', 89000.0, 89000.0, 86500.0, 87200.0, 25211127.0, 40, 3496400.0, 8400.0], ['035720', 89921.0, 90322.0, 87713.0, 89118.0, 596340.0, 77, 6920503.0, 58417.0]]	0.99
2021-01-21 06:30:00	[['003550', 103913.0, 111470.0, 101551.0, 109109.0, 1853456.0, 40, 4377801.0, 13441.0], ['066570', 168500.0, 192500.0, 163500.0, 185000.0, 16304954.0, 32, 5973800.0, 53800.0], ['005930', 87500.0, 88600.0, 86500.0, 88100.0, 25318011.0, 40, 3532400.0, 8400.0], ['035720', 90824.0, 92530.0, 90724.0, 91125.0, 679093.0, 77, 7075042.0, 58417.0]]	1.1
2021-01-22 06:30:00	[['003550', 106274.0, 110053.0, 101079.0, 101079.0, 1249988.0, 40, 4056601.0, 13441.0], ['066570', 183000.0, 193000.0, 177500.0, 177500.0, 7015098.0, 32, 5733800.0, 53800.0], ['005930', 89000.0, 89700.0, 86800.0, 86800.0, 30861661.0, 40, 3480400.0, 8400.0], ['035720', 91525.0, 95539.0, 90823.0, 92931.0, 1162395.0, 77, 7214104.0, 58417.0]]	1.05
2021-01-25 06:30:00	[['003550', 102023.0, 105330.0, 100134.0, 104385.0, 554639.0, 40, 4188841.0, 13441.0], ['066570', 177500.0, 181000.0, 174500.0, 178000.0, 2710809.0, 32, 5749800.0, 53800.0], ['005930', 87000.0, 89900.0, 86300.0, 89400.0, 27258534.0, 40, 3584400.0, 8400.0], ['035720', 94738.0, 95440.0, 92329.0, 95039.0, 720170.0, 77, 7376420.0, 58417.0]]	1.09
2021-01-26 06:30:00	[['003550', 104857.0, 105802.0, 98245.0, 98717.0, 863557.0, 40, 3962121.0, 13441.0], ['066570', 179000.0, 181500.0, 169000.0, 170000.0, 3706727.0, 32, 5493800.0, 53800.0], ['005930', 88800.0, 89200.0, 86500.0, 86700.0, 33178936.0, 40, 3476400.0, 8400.0], ['035720', 96143.0, 96143.0, 92430.0, 92530.0, 812266.0, 77, 7183227.0, 58417.0]]	1.01
2021-01-27 06:30:00	[['003550', 99189.0, 100606.0, 95883.0, 97300.0, 621756.0, 40, 3905441.0, 13441.0], ['066570', 170000.0, 175500.0, 166500.0, 167000.0, 3244402.0, 32, 5397800.0, 53800.0], ['005930', 86600.0, 87700.0, 85600.0, 85600.0, 26423070.0, 40, 3432400.0, 8400.0], ['035720', 92931.0, 95741.0, 92530.0, 93333.0, 719814.0, 77, 7245058.0, 58417.0]]	1.0
2021-01-28 06:30:00	[['003550', 94466.0, 100606.0, 94466.0, 97773.0, 578577.0, 40, 3924361.0, 13441.0], ['066570', 163500.0, 167000.0, 161500.0, 164500.0, 2465978.0, 32, 5317800.0, 53800.0], ['005930', 83200.0, 85600.0, 83200.0, 83700.0, 31859808.0, 40, 3356400.0, 8400.0], ['035720', 91125.0, 94035.0, 90724.0, 91928.0, 921812.0, 77, 7136873.0, 58417.0]]	0.97
2021-01-29 06:30:00	[['003550', 98245.0, 99189.0, 93521.0, 93616.0, 748985.0, 40, 3758081.0, 13441.0], ['066570', 166500.0, 166500.0, 150500.0, 153000.0, 5396272.0, 32, 4949800.0, 53800.0], ['005930', 84500.0, 85000.0, 82000.0, 82000.0, 39615978.0, 0, 3356400.0, 3356400.0], ['035720', 92329.0, 92430.0, 87512.0, 88516.0, 1070093.0, 77, 6874149.0, 58417.0]]	0.89
2021-02-01 06:30:00	[['003550', 93049.0, 97772.0, 91915.0, 97300.0, 488664.0, 0, 3758081.0, 3758081.0], ['066570', 153500.0, 159000.0, 150000.0, 158000.0, 3617362.0, 32, 5109800.0, 53800.0], ['005930', 81700.0, 83400.0, 81000.0, 83000.0, 28046832.0, 0, 3356400.0, 3356400.0], ['035720', 87512.0, 88917.0, 85304.0, 88616.0, 910101.0, 77, 6881849.0, 58417.0]]	0.91
2021-02-02 06:30:00	[['003550', 96828.0, 100134.0, 96355.0, 96828.0, 453180.0, 0, 3758081.0, 3758081.0], ['066570', 160000.0, 164000.0, 156000.0, 158000.0, 2620315.0, 32, 5109800.0, 53800.0], ['005930', 84100.0, 86400.0, 83700.0, 84400.0, 26302077.0, 0, 3356400.0, 3356400.0], ['035720', 90322.0, 91727.0, 89017.0, 89419.0, 662905.0, 77, 6943680.0, 58417.0]]	0.92
2021-02-03 06:30:00	[['003550', 97772.0, 99189.0, 96828.0, 97773.0, 443558.0, 0, 3758081.0, 3758081.0], ['066570', 160500.0, 166000.0, 159000.0, 165000.0, 3179393.0, 32, 5333800.0, 53800.0], ['005930', 84800.0, 85400.0, 83400.0, 84600.0, 22112205.0, 0, 3356400.0, 3356400.0], ['035720', 90422.0, 92730.0, 89720.0, 92731.0, 758097.0, 77, 7198704.0, 58417.0]]	0.96
2021-02-04 06:30:00	[['003550', 97300.0, 98245.0, 95411.0, 96356.0, 535836.0, 0, 3758081.0, 3758081.0], ['066570', 163000.0, 163000.0, 156000.0, 157500.0, 2660265.0, 32, 5093800.0, 53800.0], ['005930', 83500.0, 83800.0, 82100.0, 82500.0, 24171688.0, 0, 3356400.0, 3356400.0], ['035720', 92929.0, 92929.0, 90120.0, 91225.0, 516837.0, 77, 7082742.0, 58417.0]]	0.93
2021-02-05 06:30:00	[['003550', 96828.0, 98717.0, 96355.0, 98245.0, 428740.0, 0, 3758081.0, 3758081.0], ['066570', 159000.0, 160500.0, 154500.0, 158000.0, 1914947.0, 32, 5109800.0, 53800.0], ['005930', 83100.0, 84000.0, 82500.0, 83500.0, 18036835.0, 0, 3356400.0, 3356400.0], ['035720', 91727.0, 92530.0, 89820.0, 91326.0, 408416.0, 0, 7082742.0, 7082742.0]]	0.93
2021-02-08 06:30:00	[['003550', 99189.0, 101079.0, 98245.0, 98245.0, 549545.0, 0, 3758081.0, 3758081.0], ['066570', 158000.0, 163500.0, 157000.0, 157000.0, 1895740.0, 32, 5077800.0, 53800.0], ['005930', 83800.0, 84200.0, 83000.0, 83000.0, 15338765.0, 0, 3356400.0, 3356400.0], ['035720', 91325.0, 92729.0, 90321.0, 91727.0, 516115.0, 0, 7082742.0, 7082742.0]]	0.93
2021-02-09 06:30:00	[['003550', 98717.0, 102023.0, 98245.0, 99190.0, 699138.0, 0, 3758081.0, 3758081.0], ['066570', 158500.0, 168000.0, 157000.0, 161000.0, 3866170.0, 32, 5205800.0, 53800.0], ['005930', 84000.0, 84800.0, 82700.0, 82700.0, 20898332.0, 0, 3356400.0, 3356400.0], ['035720', 92329.0, 93835.0, 90824.0, 92530.0, 735565.0, 77, 7144573.0, 19763.0]]	0.95
2021-02-10 06:30:00	[['003550', 100134.0, 104385.0, 99662.0, 103913.0, 700702.0, 0, 3758081.0, 3758081.0], ['066570', 163500.0, 168500.0, 161000.0, 167500.0, 3256875.0, 32, 5413800.0, 53800.0], ['005930', 82600.0, 82600.0, 81600.0, 81600.0, 23025766.0, 0, 3356400.0, 3356400.0], ['035720', 93533.0, 98449.0, 93533.0, 98250.0, 1814483.0, 77, 7585013.0, 19763.0]]	1.01
2021-02-15 06:30:00	[['003550', 106274.0, 108164.0, 103440.0, 103441.0, 517639.0, 0, 3758081.0, 3758081.0], ['066570', 170500.0, 171000.0, 165000.0, 165000.0, 2113807.0, 0, 5413800.0, 5413800.0], ['005930', 83800.0, 84500.0, 83300.0, 84200.0, 23529706.0, 0, 3356400.0, 3356400.0], ['035720', 100156.0, 101360.0, 98751.0, 100759.0, 1052548.0, 77, 7778206.0, 19763.0]]	1.03
2021-02-16 06:30:00	[['003550', 103913.0, 106274.0, 103440.0, 105330.0, 434814.0, 36, 3826085.0, 34205.0], ['066570', 167000.0, 174000.0, 166000.0, 172500.0, 3199701.0, 0, 5413800.0, 5413800.0], ['005930', 84500.0, 86000.0, 84200.0, 84900.0, 20483100.0, 0, 3356400.0, 3356400.0], ['035720', 101161.0, 104172.0, 100258.0, 103168.0, 1076048.0, 77, 7963699.0, 19763.0]]	1.06
2021-02-17 06:30:00	[['003550', 102968.0, 103913.0, 99662.0, 99662.0, 596989.0, 36, 3622037.0, 34205.0], ['066570', 172000.0, 177000.0, 169000.0, 176000.0, 2965260.0, 31, 5522300.0, 66300.0], ['005930', 83900.0, 84200.0, 83000.0, 83200.0, 18307735.0, 0, 3356400.0, 3356400.0], ['035720', 103367.0, 103367.0, 100959.0, 102164.0, 562572.0, 77, 7886391.0, 19763.0]]	1.04
2021-02-18 06:30:00	[['003550', 99189.0, 99189.0, 95411.0, 95411.0, 560427.0, 36, 3469001.0, 34205.0], ['066570', 175000.0, 176500.0, 168500.0, 171000.0, 2499314.0, 31, 5367300.0, 66300.0], ['005930', 83200.0, 83600.0, 82100.0, 82100.0, 21327683.0, 0, 3356400.0, 3356400.0], ['035720', 101562.0, 103770.0, 100559.0, 100559.0, 466922.0, 77, 7762806.0, 19763.0]]	1.0
2021-02-19 06:30:00	[['003550', 94938.0, 95883.0, 92199.0, 94089.0, 573959.0, 36, 3421409.0, 34205.0], ['066570', 170500.0, 172500.0, 164000.0, 168000.0, 2236161.0, 31, 5274300.0, 66300.0], ['005930', 82300.0, 82800.0, 81000.0, 82600.0, 25880879.0, 0, 3356400.0, 3356400.0], ['035720', 99756.0, 101562.0, 98351.0, 101161.0, 695664.0, 77, 7809160.0, 19763.0]]	0.99
2021-02-22 06:30:00	[['003550', 95411.0, 95883.0, 90120.0, 90215.0, 672404.0, 36, 3281945.0, 34205.0], ['066570', 172500.0, 174500.0, 164500.0, 166000.0, 2511075.0, 31, 5212300.0, 66300.0], ['005930', 83800.0, 84200.0, 82200.0, 82200.0, 25419886.0, 0, 3356400.0, 3356400.0], ['035720', 101360.0, 102363.0, 98350.0, 98451.0, 640993.0, 77, 7600490.0, 19763.0]]	0.95
2021-02-23 06:30:00	[['003550', 89837.0, 91726.0, 89270.0, 89365.0, 503189.0, 0, 3281945.0, 3281945.0], ['066570', 161000.0, 162000.0, 157000.0, 157500.0, 2897046.0, 31, 4948800.0, 66300.0], ['005930', 81200.0, 82900.0, 81100.0, 82000.0, 20587314.0, 0, 3356400.0, 3356400.0], ['035720', 96645.0, 98852.0, 95741.0, 97749.0, 665417.0, 77, 7546436.0, 19763.0]]	0.91
2021-02-24 06:30:00	[['003550', 90215.0, 91632.0, 88326.0, 88704.0, 519440.0, 0, 3281945.0, 3281945.0], ['066570', 157500.0, 159000.0, 149000.0, 150000.0, 3061646.0, 31, 4716300.0, 66300.0], ['005930', 81800.0, 83600.0, 81300.0, 82000.0, 26807651.0, 0, 3356400.0, 3356400.0], ['035720', 97749.0, 98853.0, 94838.0, 95039.0, 667209.0, 77, 7337766.0, 19763.0]]	0.87
2021-02-25 06:30:00	[['003550', 89837.0, 91915.0, 89081.0, 90971.0, 346231.0, 0, 3281945.0, 3281945.0], ['066570', 153500.0, 154500.0, 151000.0, 154000.0, 1755139.0, 0, 4716300.0, 4716300.0], ['005930', 84000.0, 85400.0, 83000.0, 85300.0, 34155986.0, 0, 3356400.0, 3356400.0], ['035720', 95942.0, 97247.0, 95039.0, 97247.0, 562549.0, 77, 7507782.0, 19763.0]]	0.89
2021-02-26 06:30:00	[['003550', 89648.0, 90215.0, 88326.0, 88704.0, 833466.0, 0, 3281945.0, 3281945.0], ['066570', 148000.0, 150500.0, 146000.0, 146500.0, 2453529.0, 0, 4716300.0, 4716300.0], ['005930', 82800.0, 83400.0, 82000.0, 82500.0, 38520800.0, 0, 3356400.0, 3356400.0], ['035720', 99854.0, 100757.0, 96443.0, 97949.0, 1617276.0, 77, 7561836.0, 19763.0]]	0.89
2021-03-02 06:30:00	[['003550', 90120.0, 92199.0, 87286.0, 88137.0, 531938.0, 0, 3281945.0, 3281945.0], ['066570', 150500.0, 152500.0, 147000.0, 149000.0, 1552321.0, 0, 4716300.0, 4716300.0], ['005930', 85100.0, 85300.0, 83000.0, 83600.0, 33498180.0, 0, 3356400.0, 3356400.0], ['035720', 100157.0, 101161.0, 98351.0, 98652.0, 922034.0, 77, 7615967.0, 19763.0]]	0.9
